framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	Patch2Self_pre	Patch2Self_post	Patch2Self_change	MRDeGibbs_pre	MRDeGibbs_post	MRDeGibbs_change
0.71994181552	-0.2051998838	-0.380560913	-0.2363468569	-0.003768427065	0.003420927329	-0.00432537403	13.566739380000001	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.297821	-0.8037	-0.515139	2500.0	316.3957336317244	1692.07444605122	1.0	315.8496540178571	316.5269172509847	0.1450579552502369	316.5269172509847	316.3957336317244	0.0355883641774279
0.16041239965000004	-0.1803674512	-0.3322143082	-0.1766053338	-0.004104221705	0.003375763306	-0.00415649591	-12.398271	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.641989	-0.677643	0.358678	2500.0	309.5269324895386	1692.07444605122	1.0	309.5873685515873	309.68898629850264	0.1444497708193945	309.68898629850264	309.5269324895386	0.0363622935594366
0.2997186419500001	-0.1465124244	-0.3916773115	-0.2361295653	-0.004729954526	0.00379003305	-0.006054020952	19.7978059	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.229366	0.277759	-0.932867	1000.0	558.2335566212809	1692.07444605122	1.0	558.741080109127	558.75930610649	0.0928150773183588	558.75930610649	558.2335566212809	0.0362805680021383
0.2423492326	-0.1494940746	-0.4066647421	-0.2069266505	-0.003866416402	0.003096433124	-0.003707614262	-15.151283	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.567066	0.0329689	-0.823012	2500.0	311.76712399852187	1692.07444605122	1.0	311.8833705357143	311.8924486218523	0.1455023049246655	311.8924486218523	311.76712399852187	0.0354888182064574
0.7471818794699998	-0.1149745411	-0.02608793293	-0.1152450513	-0.005539017729	0.003998309374	-0.005941215437	0.0	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.0	0.0	0.0	0.0	1691.0814885062302	1692.07444605122	1.0	1698.9760987103175	1695.2126411594622	0.0664271175173446	1695.2126411594622	1691.0814885062302	0.0631814053333908
0.94647767007	-0.1872599429	-0.6124962402	-0.2253998367	-0.004615056794	0.003391380887	-0.003919521347	-9.911515051999999	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.0364156	0.816087	0.576781	2500.0	315.6638303177604	1692.07444605122	1.0	315.8803125	315.8151654592859	0.1463583851155031	315.8151654592859	315.6638303177604	0.0363428895189079
0.89110759531	-0.1243951215	0.01226017371	-0.1711993166	-0.004652485251	0.004694325384	-0.005564865191	-15.93029232	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.54013	-0.359195	0.761077	1000.0	554.5186314166326	1692.07444605122	1.0	555.1662338789682	555.0521344028747	0.0920223387482488	555.0521344028747	554.5186314166326	0.0360739607057614
0.5701269551600001	-0.1558376185	-0.304167346	-0.1299002054	-0.00417611422	0.004046089016	-0.003070316045	-6.38703844	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.485903	-0.104381	0.867757	2500.0	306.7838421682021	1692.07444605122	1.0	308.26285466269843	306.91257145826086	0.1547804166748985	306.91257145826086	306.7838421682021	0.0367883137224588
0.4116288679999999	-0.1467775345	-0.5333617015	-0.1967801793	-0.003374569584	0.003263880499	-0.003616451984	-14.643990590000001	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.741548	0.228525	0.63078	2500.0	313.71627948385293	1692.07444605122	1.0	314.72751240079367	313.8642534144681	0.147340218731151	313.8642534144681	313.71627948385293	0.0360943729807672
0.6813805484899998	-0.1166191794	-0.08098958146	-0.1833893644	-0.004161828663	0.004378848709	-0.005423409864	-26.21945642	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.483448	-0.733862	0.477205	1000.0	556.8077038567177	1692.07444605122	1.0	556.9605530753968	557.312469229874	0.092346426906735	557.312469229874	556.8077038567177	0.0365888135346676
0.58582026669	-0.1375457189	-0.3761072534	-0.1432681661	-0.003233588533	0.003683935618	-0.002453465946	-10.48178609	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.700362	-0.626615	0.341827	2500.0	307.94995728227696	1692.07444605122	1.0	309.0670064484127	308.0973849024012	0.1512560218543984	308.0973849024012	307.94995728227696	0.0370097210122171
